day,entry_px,exit_px,shares,ret_bp,pnl,qty,reason_out
2018-02-28,152.78,153.1,78.5,20.9,25.13,1,open
2018-03-01,150.42,150.02,79.8,-27.3,-32.71,1,open
2018-03-02,149.98,148.68,80.0,-87.3,-104.81,1,open
2018-03-06,153.72,154.43,78.1,46.2,55.43,1,open
2018-03-07,155.4,154.43,77.2,-62.4,-74.91,1,open
2018-03-08,156.75,156.87,76.6,7.0,8.42,1,open
2018-03-09,156.45,157.28,76.7,52.4,62.89,1,open
2018-03-13,159.25,159.97,75.4,45.2,54.26,1,open
2018-03-14,158.44,159.16,75.7,44.8,53.77,1,open
2018-03-15,157.73,158.06,76.1,20.9,25.11,1,open
2018-03-16,156.94,156.94,76.5,0.0,0.0,1,open
2018-03-20,156.34,156.63,76.8,19.2,23.03,1,open
2018-03-21,156.31,156.31,76.8,0.0,0.0,1,open
2018-03-22,157.17,155.62,76.3,-98.9,-118.72,1,open
2018-03-23,153.4,153.53,78.2,8.5,10.17,1,open
2018-03-27,153.38,153.62,78.2,16.3,19.56,1,open
2018-03-28,150.4,150.71,79.8,20.6,24.73,1,open
2018-03-29,150.37,151.05,79.8,45.2,54.27,1,open
2018-04-02,151.88,151.49,79.0,-26.2,-31.41,1,open
2018-04-03,148.25,148.99,80.9,49.2,59.09,1,open
2018-04-04,150.26,148.47,79.9,-119.1,-142.95,1,open
2018-04-05,152.19,153.0,78.9,53.9,64.66,1,open
2018-04-06,153.4,152.34,78.2,-69.1,-82.92,1,open
2018-04-10,150.56,152.1,79.7,103.0,123.54,1,open
2018-04-11,153.38,152.75,78.2,-41.1,-49.29,1,open
2018-04-12,153.75,154.41,78.1,43.6,52.29,1,open
2018-04-13,154.76,155.25,77.5,31.0,37.22,1,open
2018-04-17,155.4,156.18,77.2,50.2,60.23,1,open
2018-04-18,157.04,157.49,76.4,28.0,33.62,1,open
2018-04-19,157.47,157.1,76.2,-22.9,-27.43,1,open
2018-04-20,156.44,156.02,76.7,-27.5,-32.98,1,open
2018-04-24,155.34,155.87,77.2,33.5,40.17,1,open
2018-04-25,154.47,154.33,77.7,-9.7,-11.65,1,open
2018-04-26,154.22,154.38,77.8,10.4,12.45,1,open
2018-04-27,154.97,154.84,77.4,-7.7,-9.29,1,open
2018-05-01,153.34,152.97,78.3,-24.1,-28.95,1,open
2018-05-02,154.07,153.75,77.9,-21.4,-25.7,1,open
2018-05-03,154.67,154.08,77.6,-38.8,-46.55,1,open
2018-05-04,153.84,153.22,78.0,-40.3,-48.36,1,open
2018-05-08,157.04,156.85,76.4,-12.1,-14.52,1,open
2018-05-09,157.87,157.96,76.0,5.7,6.84,1,open
2018-05-10,158.72,158.87,75.6,8.8,10.58,1,open
2018-05-11,159.53,159.52,75.2,-0.6,-0.75,1,open
2018-05-15,159.28,158.72,75.3,-35.8,-42.94,1,open
2018-05-16,159.31,159.43,75.3,6.9,8.29,1,open
2018-05-17,160.94,160.97,74.6,1.2,1.49,1,open
2018-05-18,161.69,161.91,74.2,13.6,16.33,1,open
2018-05-22,162.98,163.22,73.6,14.7,17.67,1,open
2018-05-23,161.78,161.34,74.2,-27.8,-33.38,1,open
2018-05-24,162.01,161.88,74.1,-8.0,-9.63,1,open
2018-05-25,162.06,161.72,74.0,-21.6,-25.92,1,open
2018-05-30,161.57,162.33,74.3,46.4,55.7,1,open
2018-05-31,164.06,164.06,73.1,-0.6,-0.73,1,open
2018-06-01,162.66,163.8,73.8,70.1,84.1,1,open
2018-06-05,164.72,164.52,72.8,-12.7,-15.3,1,open
2018-06-06,165.75,165.69,72.4,-4.2,-5.07,1,open
2018-06-07,166.95,167.06,71.9,6.6,7.91,1,open
2018-06-08,166.03,166.03,72.3,-0.6,-0.72,1,open
2018-06-12,166.81,166.88,71.9,4.2,5.04,1,open
2018-06-13,167.54,167.74,71.6,11.3,13.61,1,open
2018-06-14,166.94,167.46,71.9,31.1,37.38,1,open
2018-06-15,167.79,167.16,71.5,-38.1,-45.77,1,open
2018-06-19,168.62,167.52,71.2,-65.8,-78.99,1,open
2018-06-20,168.69,169.41,71.1,43.3,51.93,1,open
2018-06-21,170.03,169.94,70.6,-4.7,-5.65,1,open
2018-06-22,168.38,168.97,71.3,35.6,42.76,1,open
2018-06-26,165.12,165.19,72.7,4.2,5.09,1,open
2018-06-27,166.12,166.18,72.2,3.0,3.61,1,open
2018-06-28,163.41,163.19,73.4,-13.5,-16.16,1,open
2018-06-29,163.91,164.28,73.2,23.2,27.82,1,open
2018-07-03,164.97,164.72,72.7,-15.2,-18.19,1,open
2018-07-05,165.0,165.83,72.7,50.3,60.37,1,open
2018-07-06,166.88,166.97,71.9,4.8,5.75,1,open
2018-07-10,169.32,169.55,70.9,13.0,15.59,1,open
2018-07-11,168.51,167.59,71.2,-55.2,-66.23,1,open
2018-07-12,167.19,168.03,71.8,50.2,60.29,1,open
2018-07-13,167.91,167.81,71.5,-5.4,-6.43,1,open
2018-07-17,166.79,166.72,71.9,-4.8,-5.76,1,open
2018-07-18,167.54,167.33,71.6,-13.1,-15.76,1,open
2018-07-19,168.01,167.74,71.4,-16.7,-20.0,1,open
2018-07-20,169.16,168.77,70.9,-23.6,-28.37,1,open
2018-07-24,168.73,169.41,71.1,40.3,48.36,1,open
2018-07-25,166.92,166.91,71.9,-0.6,-0.72,1,open
2018-07-26,167.47,167.62,71.7,9.0,10.75,1,open
2018-07-27,168.4,168.47,71.3,4.2,4.99,1,open
2018-07-31,164.23,164.5,73.1,15.8,19.0,1,open
2018-08-01,165.94,165.66,72.3,-16.3,-19.53,1,open
2018-08-02,165.81,164.93,72.4,-53.1,-63.69,1,open
2018-08-03,167.03,167.12,71.8,4.8,5.75,1,open
2018-08-07,167.38,167.85,71.7,28.7,34.41,1,open
2018-08-08,167.75,167.69,71.5,-3.6,-4.29,1,open
2018-08-09,167.62,167.62,71.6,0.0,0.0,1,open
2018-08-10,168.03,167.02,71.4,-60.7,-72.84,1,open
2018-08-14,166.62,166.88,72.0,15.6,18.73,1,open
2018-08-15,168.25,167.66,71.3,-35.1,-42.08,1,open
2018-08-16,166.12,166.83,72.2,42.1,50.56,1,open
2018-08-17,167.62,167.46,71.6,-10.1,-12.17,1,open
2018-08-21,168.82,169.1,71.1,16.6,19.9,1,open
2018-08-22,170.76,170.56,70.3,-12.3,-14.76,1,open
2018-08-23,171.22,171.06,70.1,-9.3,-11.21,1,open
2018-08-24,170.7,171.12,70.3,24.0,28.82,1,open
2018-08-28,171.9,172.12,69.8,13.4,16.06,1,open
2018-08-29,171.96,172.0,69.8,2.0,2.44,1,open
2018-08-30,172.53,172.13,69.6,-23.2,-27.82,1,open
2018-08-31,172.41,171.94,69.6,-26.7,-32.02,1,open
2018-09-05,172.34,172.15,69.6,-11.6,-13.93,1,open
2018-09-06,171.88,172.13,69.8,14.5,17.45,1,open
2018-09-07,170.66,170.18,70.3,-28.7,-34.45,1,open
2018-09-11,170.88,170.56,70.2,-18.1,-21.77,1,open
2018-09-12,171.06,170.75,70.2,-17.5,-21.05,1,open
2018-09-13,170.66,171.25,70.3,34.6,41.49,1,open
2018-09-14,170.63,170.74,70.3,5.9,7.03,1,open
2018-09-18,169.51,169.77,70.8,14.7,17.7,1,open
2018-09-19,170.26,170.25,70.5,-1.2,-1.41,1,open
2018-09-20,169.66,170.33,70.7,38.9,46.68,1,open
2018-09-21,171.25,171.72,70.1,26.9,32.23,1,open
2018-09-25,169.76,170.02,70.7,14.7,17.67,1,open
2018-09-26,170.07,169.93,70.6,-8.8,-10.58,1,open
2018-09-27,168.01,168.34,71.4,19.0,22.86,1,open
2018-09-28,168.01,167.41,71.4,-35.7,-42.85,1,open
2018-10-02,166.28,166.15,72.2,-8.4,-10.1,1,open
2018-10-03,164.6,165.16,72.9,34.0,40.83,1,open
2018-10-04,166.03,165.41,72.3,-37.3,-44.81,1,open
2018-10-05,163.72,163.72,73.3,0.0,0.0,1,open
2018-10-09,161.9,161.59,74.1,-19.1,-22.98,1,open
2018-10-10,161.22,160.78,74.4,-27.3,-32.75,1,open
2018-10-11,156.69,155.78,76.6,-58.7,-70.46,1,open
2018-10-12,153.62,155.52,78.1,124.1,148.97,1,open
2018-10-16,154.28,155.25,77.8,62.9,75.45,1,open
2018-10-17,158.59,158.15,75.7,-28.3,-34.0,1,open
2018-10-18,158.06,157.38,75.9,-43.7,-52.38,1,open
2018-10-19,155.1,155.44,77.4,21.3,25.53,1,open
2018-10-23,153.04,150.9,78.4,-140.5,-168.58,1,open
2018-10-24,151.73,151.4,79.1,-22.4,-26.89,1,open
2018-10-25,145.94,146.68,82.2,50.7,60.85,1,open
2018-10-26,149.09,147.5,80.5,-106.6,-127.97,1,open
2018-10-30,146.78,146.81,81.8,2.7,3.27,1,open
2018-10-31,149.67,151.22,80.2,103.6,124.27,1,open
2018-11-01,150.25,150.85,79.9,39.9,47.92,1,open
2018-11-02,153.48,154.03,78.2,35.8,43.0,1,open
2018-11-06,153.91,153.62,78.0,-19.5,-23.39,1,open
2018-11-07,154.66,155.33,77.6,42.7,51.21,1,open
2018-11-08,157.34,156.58,76.3,-48.9,-58.72,1,open
2018-11-09,157.03,155.97,76.4,-67.5,-81.01,1,open
2018-11-13,151.1,151.56,79.4,30.4,36.53,1,open
2018-11-14,150.57,151.78,79.7,80.4,96.43,1,open
2018-11-15,149.47,148.46,80.3,-68.2,-81.89,1,open
2018-11-16,151.65,150.58,79.1,-70.6,-84.67,1,open
2018-11-20,148.9,147.22,80.6,-112.8,-135.4,1,open
2018-11-21,146.09,146.75,82.1,44.5,53.39,1,open
2018-11-23,148.01,146.8,81.1,-82.4,-98.91,1,open
2018-11-27,149.84,149.15,80.1,-46.1,-55.26,1,open
2018-11-28,148.62,149.16,80.7,36.3,43.6,1,open
2018-11-29,152.31,151.58,78.8,-47.9,-57.52,1,open
2018-11-30,151.85,151.43,79.0,-28.3,-33.98,1,open
2018-12-04,154.16,153.72,77.8,-28.5,-34.25,1,open
2018-12-06,147.59,145.41,81.3,-147.7,-177.24,1,open
2018-12-07,147.15,147.1,81.6,-2.7,-3.26,1,open
2018-12-11,143.67,145.63,83.5,136.4,163.7,1,open
2018-12-12,143.44,144.85,83.7,98.3,117.95,1,open
2018-12-13,144.84,145.21,82.8,24.9,29.82,1,open
2018-12-14,142.81,141.69,84.0,-77.7,-93.27,1,open
2018-12-18,137.01,138.22,87.6,88.3,105.97,1,open
2018-12-19,136.81,136.77,87.7,-3.7,-4.39,1,open
2018-12-20,134.06,133.59,89.5,-35.1,-42.07,1,open
2018-12-21,131.82,132.34,91.0,39.4,47.34,1,open
2018-12-26,125.39,126.25,95.7,67.8,81.34,1,open
2018-12-27,131.97,130.24,90.9,-131.1,-157.31,1,open
2018-12-28,132.41,132.44,90.6,3.0,3.63,1,open
2019-01-02,133.95,132.13,89.6,-135.9,-163.04,1,open
2019-01-03,134.73,133.88,89.1,-63.8,-76.59,1,open
2019-01-04,132.25,133.88,90.7,123.2,147.9,1,open
2019-01-08,139.66,140.77,85.9,79.5,95.38,1,open
2019-01-09,141.75,142.21,84.7,32.5,38.94,1,open
2019-01-10,142.94,142.02,84.0,-64.4,-77.24,1,open
2019-01-11,143.66,142.97,83.5,-47.3,-56.8,1,open
2019-01-15,142.31,142.62,84.3,21.1,25.3,1,open
2019-01-16,143.56,143.65,83.6,5.6,6.69,1,open
2019-01-17,144.53,143.97,83.0,-39.4,-47.32,1,open
2019-01-18,145.9,146.56,82.3,45.9,55.11,1,open
2019-01-23,144.97,145.28,82.8,21.4,25.66,1,open
2019-01-24,144.65,144.44,83.0,-14.5,-17.42,1,open
2019-01-25,145.53,146.59,82.5,72.1,86.58,1,open
2019-01-29,146.56,146.68,81.9,7.5,9.01,1,open
2019-01-30,146.23,146.94,82.1,48.6,58.26,1,open
2019-01-31,147.82,147.58,81.2,-16.9,-20.29,1,open
2019-02-01,149.01,149.31,80.5,20.1,24.16,1,open
2019-02-05,150.98,150.97,79.5,-0.7,-0.79,1,open
2019-02-06,151.16,151.0,79.4,-10.6,-12.7,1,open
2019-02-07,150.95,149.88,79.5,-70.9,-85.06,1,open
2019-02-08,149.75,149.02,80.1,-49.4,-59.3,1,open
2019-02-12,151.13,151.88,79.4,49.6,59.55,1,open
2019-02-13,153.0,153.38,78.4,24.8,29.8,1,open
2019-02-14,153.47,152.55,78.2,-59.9,-71.94,1,open
2019-02-15,153.81,154.75,78.0,61.1,73.34,1,open
2019-02-20,156.69,156.62,76.6,-4.5,-5.36,1,open
2019-02-21,157.44,157.09,76.2,-21.6,-25.92,1,open
2019-02-22,156.82,157.24,76.5,26.1,31.37,1,open
2019-02-26,158.22,157.97,75.8,-15.8,-18.96,1,open
2019-02-27,157.04,156.44,76.4,-38.8,-46.61,1,open
2019-02-28,157.37,157.06,76.3,-19.7,-23.64,1,open
2019-03-01,156.75,157.91,76.6,74.0,88.8,1,open
2019-03-05,156.84,156.88,76.5,2.6,3.06,1,open
2019-03-06,156.12,155.99,76.9,-9.0,-10.76,1,open
2019-03-07,153.06,152.99,78.4,-4.6,-5.49,1,open
2019-03-08,151.72,150.81,79.1,-60.0,-71.98,1,open
2019-03-12,154.29,154.4,77.8,6.5,7.78,1,open
2019-03-13,154.38,154.88,77.7,32.4,38.86,1,open
2019-03-14,155.01,154.87,77.4,-9.7,-11.61,1,open
2019-03-15,154.37,154.5,77.7,8.4,10.11,1,open
2019-03-19,155.79,156.44,77.0,41.7,50.07,1,open
2019-03-20,154.98,154.5,77.4,-31.0,-37.16,1,open
2019-03-21,153.32,152.69,78.3,-41.1,-49.31,1,open
2019-03-22,155.31,154.16,77.3,-74.0,-88.85,1,open
2019-03-26,150.31,151.44,79.8,75.2,90.22,1,open
2019-03-27,151.88,151.68,79.0,-13.8,-16.59,1,open
2019-03-28,151.31,151.75,79.3,29.7,35.69,1,open
2019-03-29,152.65,153.65,78.6,65.5,78.61,1,open
2019-04-02,154.79,154.84,77.5,2.6,3.1,1,open
2019-04-03,154.4,155.71,77.7,84.8,101.82,1,open
2019-04-04,155.19,155.24,77.3,3.2,3.87,1,open
2019-04-05,155.94,156.27,77.0,20.5,24.62,1,open
2019-04-09,157.13,156.41,76.4,-45.8,-54.98,1,open
2019-04-10,155.25,155.44,77.3,12.9,15.46,1,open
2019-04-11,157.34,157.49,76.3,8.9,10.68,1,open
2019-04-12,157.15,158.09,76.4,60.5,72.54,1,open
2019-04-16,157.16,157.68,76.4,33.1,39.71,1,open
2019-04-17,157.53,158.06,76.2,33.0,39.61,1,open
2019-04-18,156.06,156.08,76.9,0.6,0.77,1,open
2019-04-22,155.7,155.3,77.1,-26.3,-31.6,1,open
2019-04-23,155.25,155.34,77.3,5.8,6.96,1,open
2019-04-24,157.62,157.6,76.1,-1.3,-1.52,1,open
2019-04-25,158.09,157.3,75.9,-50.6,-60.72,1,open
2019-04-26,156.78,156.93,76.5,8.9,10.72,1,open
2019-04-30,159.06,159.09,75.4,1.3,1.51,1,open
2019-05-01,158.26,158.63,75.8,23.4,28.05,1,open
2019-05-02,156.78,156.6,76.5,-10.8,-13.01,1,open
2019-05-03,157.54,158.28,76.2,46.3,55.6,1,open
2019-05-07,160.75,159.28,74.6,-92.1,-110.48,1,open
2019-05-08,157.56,157.22,76.2,-20.9,-25.13,1,open
2019-05-09,156.78,155.49,76.5,-82.6,-99.12,1,open
2019-05-10,156.22,155.56,76.8,-42.9,-51.46,1,open
2019-05-14,151.67,151.93,79.1,16.5,19.78,1,open
2019-05-15,153.62,152.37,78.1,-81.4,-97.65,1,open
2019-05-16,154.09,154.47,77.9,24.7,29.59,1,open
2019-05-17,155.09,153.78,77.4,-84.5,-101.36,1,open
2019-05-21,151.81,152.59,79.0,51.0,61.26,1,open
2019-05-22,153.91,153.19,78.0,-47.4,-56.91,1,open
2019-05-23,152.51,151.03,78.7,-97.7,-117.23,1,open
2019-05-24,149.5,150.34,80.3,56.9,68.23,1,open
2019-05-29,149.66,148.81,80.2,-57.5,-68.95,1,open
2019-05-30,148.35,148.72,80.9,24.3,29.12,1,open
2019-05-31,147.97,146.13,81.1,-124.3,-149.21,1,open
2019-06-04,146.37,147.88,82.0,103.8,124.62,1,open
2019-06-05,150.19,150.72,79.9,36.0,43.15,1,open
2019-06-06,150.17,150.09,79.9,-6.0,-7.19,1,open
2019-06-07,149.85,150.31,80.1,30.7,36.84,1,open
2019-06-11,151.78,152.85,79.1,70.5,84.59,1,open
2019-06-12,151.31,151.15,79.3,-11.2,-13.48,1,open
2019-06-13,151.44,152.28,79.2,54.8,65.77,1,open
2019-06-14,153.07,152.84,78.4,-15.0,-18.03,1,open
2019-06-18,152.29,153.24,78.8,61.7,74.07,1,open
2019-06-19,153.98,154.16,77.9,11.0,13.25,1,open
2019-06-20,154.56,156.02,77.6,94.5,113.36,1,open
2019-06-21,155.32,155.09,77.3,-15.5,-18.54,1,open
2019-06-25,152.06,152.28,78.9,14.5,17.36,1,open
2019-06-26,151.19,151.66,79.4,31.7,38.1,1,open
2019-06-27,150.88,151.21,79.5,21.9,26.25,1,open
2019-06-28,153.73,153.91,78.1,11.7,14.05,1,open
2019-07-02,156.16,156.0,76.8,-10.2,-12.3,1,open
2019-07-03,155.22,155.56,77.3,22.5,27.06,1,open
2019-07-05,156.35,155.46,76.7,-57.6,-69.07,1,open
2019-07-09,155.26,154.5,77.3,-48.9,-58.74,1,open
2019-07-10,155.41,156.16,77.2,48.9,58.69,1,open
2019-07-11,155.7,155.85,77.1,9.6,11.56,1,open
2019-07-12,154.91,155.1,77.5,12.3,14.72,1,open
2019-07-16,155.28,155.09,77.3,-12.2,-14.68,1,open
2019-07-17,155.31,155.21,77.3,-6.4,-7.73,1,open
2019-07-18,154.2,154.05,77.8,-10.4,-12.45,1,open
2019-07-19,154.73,154.91,77.6,11.0,13.18,1,open
2019-07-23,153.72,154.27,78.1,35.8,42.94,1,open
2019-07-24,154.75,154.28,77.5,-30.4,-36.45,1,open
2019-07-25,157.29,157.15,76.3,-9.5,-11.44,1,open
2019-07-26,155.37,155.55,77.2,11.6,13.9,1,open
2019-07-30,156.17,155.03,76.8,-73.6,-88.36,1,open
2019-07-31,157.85,157.75,76.0,-7.0,-8.36,1,open
2019-08-01,156.57,156.84,76.6,17.2,20.69,1,open
2019-08-02,154.31,153.3,77.8,-66.1,-79.32,1,open
2019-08-06,148.0,148.85,81.1,57.4,68.92,1,open
2019-08-07,149.4,147.88,80.3,-101.1,-121.29,1,open
2019-08-08,149.35,150.1,80.3,50.2,60.26,1,open
2019-08-09,152.59,152.06,78.6,-34.1,-40.9,1,open
2019-08-13,148.69,148.31,80.7,-26.2,-31.47,1,open
2019-08-14,150.32,147.91,79.8,-161.0,-193.18,1,open
2019-08-15,146.12,146.59,82.1,32.2,38.6,1,open
2019-08-16,145.56,146.08,82.4,35.0,42.04,1,open
2019-08-20,150.19,149.88,79.9,-20.6,-24.77,1,open
2019-08-21,149.16,150.59,80.4,95.2,114.24,1,open
2019-08-22,150.4,150.63,79.8,16.0,19.15,1,open
2019-08-23,150.03,149.19,80.0,-56.0,-67.19,1,open
2019-08-27,147.06,147.93,81.6,58.5,70.17,1,open
2019-08-28,144.87,144.53,82.8,-23.5,-28.16,1,open
2019-08-29,146.56,148.09,81.9,104.4,125.27,1,open
2019-08-30,149.15,149.85,80.5,47.6,57.13,1,open
2019-09-04,146.69,147.97,81.8,87.9,105.53,1,open
2019-09-05,147.91,149.84,81.1,129.8,155.77,1,open
2019-09-06,150.59,150.66,79.7,5.3,6.38,1,open
2019-09-10,151.92,151.65,79.0,-18.4,-22.12,1,open
2019-09-11,153.85,154.49,78.0,40.9,49.14,1,open
2019-09-12,157.0,157.15,76.4,9.6,11.47,1,open
2019-09-13,157.03,157.83,76.4,50.3,60.37,1,open
2019-09-17,157.91,157.33,76.0,-37.4,-44.83,1,open
2019-09-18,157.47,157.44,76.2,-1.9,-2.29,1,open
2019-09-19,156.48,156.77,76.7,17.9,21.47,1,open
2019-09-20,155.75,155.6,77.0,-9.6,-11.56,1,open
2019-09-24,155.34,155.12,77.2,-14.8,-17.77,1,open
2019-09-25,152.45,152.25,78.7,-13.8,-16.53,1,open
2019-09-26,154.09,153.91,77.9,-12.3,-14.8,1,open
2019-09-27,152.44,152.78,78.7,23.0,27.55,1,open
2019-10-01,151.37,152.05,79.3,44.9,53.91,1,open
2019-10-02,148.44,147.58,80.8,-58.6,-70.33,1,open
2019-10-03,147.25,146.66,81.5,-40.7,-48.89,1,open
2019-10-04,147.79,147.96,81.2,10.8,12.99,1,open
2019-10-08,148.94,147.38,80.6,-104.1,-124.89,1,open
2019-10-09,146.5,147.53,81.9,70.3,84.37,1,open
2019-10-10,147.16,147.31,81.5,10.2,12.23,1,open
2019-10-11,147.76,149.75,81.2,134.0,160.8,1,open
2019-10-15,149.72,150.13,80.1,27.4,32.86,1,open
2019-10-16,151.47,151.12,79.2,-22.4,-26.94,1,open
2019-10-17,151.59,152.25,79.2,43.5,52.24,1,open
2019-10-18,153.37,152.9,78.2,-30.6,-36.78,1,open
2019-10-22,154.12,154.16,77.9,2.6,3.11,1,open
2019-10-23,154.19,154.31,77.8,7.1,8.56,1,open
2019-10-24,154.44,154.91,77.7,31.1,37.3,1,open
2019-10-25,154.2,153.88,77.8,-21.4,-25.68,1,open
2019-10-29,156.35,155.97,76.7,-24.3,-29.16,1,open
2019-10-30,156.9,156.75,76.5,-8.9,-10.71,1,open
2019-10-31,156.38,156.06,76.7,-19.8,-23.79,1,open
2019-11-01,155.44,156.37,77.2,59.2,71.02,1,open
2019-11-05,158.92,159.37,75.5,27.7,33.22,1,open
2019-11-06,159.15,158.96,75.4,-11.9,-14.33,1,open
2019-11-07,158.25,159.71,75.8,92.3,110.71,1,open
2019-11-08,158.7,158.25,75.6,-29.0,-34.78,1,open
2019-11-12,158.76,158.9,75.6,8.2,9.83,1,open
2019-11-13,158.81,157.71,75.6,-69.9,-83.87,1,open
2019-11-14,158.22,157.88,75.8,-21.5,-25.79,1,open
2019-11-15,158.17,159.21,75.9,65.1,78.14,1,open
2019-11-19,158.5,159.08,75.7,36.0,43.15,1,open
2019-11-20,159.13,158.49,75.4,-40.8,-49.01,1,open
2019-11-21,158.62,158.78,75.7,10.1,12.1,1,open
2019-11-22,157.78,158.28,76.1,31.7,38.03,1,open
2019-11-26,161.62,161.72,74.3,6.2,7.43,1,open
2019-11-27,161.72,162.31,74.2,36.5,43.78,1,open
2019-11-29,162.84,162.38,73.7,-28.2,-33.9,1,open
2019-12-03,160.19,158.78,74.9,-87.4,-104.88,1,open
2019-12-04,159.72,160.43,75.1,43.8,52.59,1,open
2019-12-05,160.85,161.44,74.6,36.1,43.27,1,open
2019-12-06,160.97,162.56,74.6,98.8,118.54,1,open
2019-12-10,162.51,162.37,73.8,-9.2,-11.08,1,open
2019-12-11,162.63,162.84,73.8,12.9,15.49,1,open
2019-12-12,162.6,162.72,73.8,6.8,8.12,1,open
2019-12-13,164.03,163.68,73.2,-21.9,-26.34,1,open
2019-12-17,163.88,164.09,73.2,12.8,15.38,1,open
2019-12-18,164.67,165.03,72.9,21.9,26.23,1,open
2019-12-19,165.09,165.25,72.7,9.1,10.9,1,open
2019-12-20,165.69,166.12,72.4,25.3,30.42,1,open
2019-12-24,166.35,166.43,72.1,4.2,5.05,1,open
2019-12-26,166.65,166.81,72.0,9.6,11.52,1,open
2019-12-27,166.72,167.08,72.0,21.0,25.19,1,open
2019-12-31,165.53,165.05,72.5,-29.6,-35.52,1,open
2020-01-02,165.72,166.66,72.4,56.7,68.06,1,open
2020-01-03,165.78,163.69,72.4,-126.1,-151.28,1,open
2020-01-07,165.41,164.78,72.5,-38.1,-45.71,1,open
2020-01-08,164.84,164.78,72.8,-3.6,-4.37,1,open
2020-01-09,165.44,166.09,72.5,38.7,46.42,1,open
2020-01-10,165.59,165.52,72.5,-4.2,-5.07,1,open
2020-01-14,165.98,165.1,72.3,-53.0,-63.62,1,open
2020-01-15,166.63,166.12,72.0,-30.3,-36.37,1,open
2020-01-16,167.38,168.55,71.7,69.3,83.16,1,open
2020-01-17,169.6,170.27,70.8,38.9,46.7,1,open
2020-01-22,167.66,168.16,71.6,29.2,35.07,1,open
2020-01-23,167.56,167.06,71.6,-29.2,-35.09,1,open
2020-01-24,167.56,167.97,71.6,25.1,30.08,1,open
2020-01-28,163.53,164.47,73.4,56.9,68.24,1,open
2020-01-29,164.91,165.06,72.8,9.1,10.91,1,open
2020-01-30,163.97,162.77,73.2,-73.2,-87.82,1,open
2020-01-31,164.0,163.28,73.2,-43.3,-51.95,1,open
2020-02-04,162.35,164.28,73.9,118.9,142.65,1,open
2020-02-05,164.78,166.46,72.8,102.0,122.35,1,open
2020-02-06,167.29,167.85,71.7,33.5,40.17,1,open
2020-02-07,166.97,166.25,71.9,-42.5,-51.03,1,open
2020-02-11,165.9,166.75,72.3,51.8,62.21,1,open
2020-02-12,167.0,167.99,71.9,58.7,70.42,1,open
2020-02-13,168.12,167.19,71.4,-55.3,-66.38,1,open
2020-02-14,168.57,168.68,71.2,5.9,7.12,1,open
2020-02-19,167.57,168.13,71.6,33.4,40.1,1,open
2020-02-20,168.41,167.87,71.3,-32.1,-38.48,1,open
2020-02-21,168.84,168.12,71.1,-43.2,-51.88,1,open
2020-02-25,162.0,162.47,74.1,29.6,35.56,1,open
2020-02-26,156.44,157.02,76.7,37.1,44.49,1,open
2020-02-27,154.62,151.31,77.6,-214.1,-256.9,1,open
2020-02-28,149.09,144.81,80.5,-287.1,-344.48,1,open
2020-03-03,151.17,151.06,79.4,-7.9,-9.53,1,open
2020-03-04,148.03,150.25,81.1,150.0,179.97,1,open
2020-03-05,152.26,148.81,78.8,-226.6,-271.89,1,open
2020-03-06,147.31,142.68,81.5,-314.3,-377.18,1,open
2020-03-10,130.41,134.56,92.0,319.0,382.81,1,open
2020-03-11,134.47,130.88,89.2,-266.2,-319.49,1,open
2020-03-12,125.95,116.73,95.3,-732.0,-878.41,1,open
2020-03-13,111.75,118.23,107.4,578.9,694.73,1,open
2020-03-17,103.33,104.92,116.1,153.9,184.64,1,open
2020-03-18,108.88,103.02,110.2,-539.1,-646.92,1,open
2020-03-19,100.85,99.62,119.0,-122.9,-147.54,1,open
2020-03-20,103.89,106.09,115.5,210.8,252.95,1,open
2020-03-24,99.86,105.4,120.2,553.7,664.5,1,open
2020-03-25,109.2,109.45,109.9,22.9,27.47,1,open
2020-03-26,110.05,111.51,109.0,132.7,159.21,1,open
2020-03-27,116.91,112.22,102.6,-401.2,-481.42,1,open
2020-03-31,115.14,114.59,104.2,-48.6,-58.36,1,open
2020-04-01,114.47,108.67,104.8,-507.5,-609.04,1,open
2020-04-02,106.69,105.73,112.5,-89.0,-106.86,1,open
2020-04-03,107.77,106.53,111.3,-115.1,-138.07,1,open
2020-04-07,112.64,116.84,106.5,372.9,447.42,1,open
2020-04-08,112.98,114.76,106.2,156.7,187.99,1,open
2020-04-09,118.2,121.89,101.5,311.3,373.59,1,open
2020-04-13,123.74,122.81,97.0,-75.2,-90.19,1,open
2020-04-14,120.53,123.86,99.6,275.4,330.53,1,open
2020-04-15,122.94,117.83,97.6,-416.4,-499.74,1,open
2020-04-16,117.83,118.06,101.8,19.5,23.42,1,open
2020-04-17,116.98,121.87,102.6,417.1,500.58,1,open
2020-04-21,120.61,117.39,99.5,-267.8,-321.35,1,open
2020-04-22,117.72,120.26,101.9,215.8,258.93,1,open
2020-04-23,119.33,120.08,100.6,62.9,75.42,1,open
2020-04-24,120.47,121.42,99.6,79.7,95.63,1,open
2020-04-28,127.42,131.09,94.2,287.2,344.67,1,open
2020-04-29,129.26,133.46,92.8,324.1,388.97,1,open
2020-04-30,135.38,131.87,88.6,-260.0,-312.0,1,open
