day,side,qty,entry_ts,entry_px,exit_ts,exit_px,stop_px,pnl,reason_in,reason_out
2022-01-11,-1,17,2022-01-11 09:00:00-06:00,462.815,2022-01-11 09:04:00-06:00,463.94500000000005,463.90000000000003,-192.1,short: close 462.86 < lower 464.30,stop
2022-01-11,-1,11,2022-01-11 10:00:00-06:00,463.395,2022-01-11 10:12:00-06:00,465.07500000000005,465.03000000000003,-184.8,short: close 463.43 < lower 463.74,stop
2022-01-12,1,9,2022-01-12 09:00:00-06:00,472.685,2022-01-12 09:41:00-06:00,470.695,470.74,-179.1,long: close 472.63 > upper 472.60,stop
2022-01-13,-1,9,2022-01-13 11:30:00-06:00,467.68,2022-01-13 14:52:00-06:00,464.175,469.64,315.45,short: close 467.72 < lower 469.68,flatten
2022-01-18,-1,5,2022-01-18 09:00:00-06:00,458.055,2022-01-18 14:52:00-06:00,456.235,461.62,91.0,short: close 458.12 < lower 458.66,flatten
2022-01-19,1,9,2022-01-19 09:00:00-06:00,459.52500000000003,2022-01-19 09:18:00-06:00,457.525,457.57,-180.0,long: close 459.48 > upper 459.30,stop
2022-01-19,-1,8,2022-01-19 13:30:00-06:00,454.41499999999996,2022-01-19 14:52:00-06:00,453.055,456.76,108.8,short: close 454.48 < lower 454.99,flatten
2022-01-20,1,8,2022-01-20 09:00:00-06:00,456.76500000000004,2022-01-20 13:15:00-06:00,454.575,454.62,-175.2,long: close 456.71 > upper 454.92,stop
2022-01-21,-1,9,2022-01-21 09:00:00-06:00,443.59499999999997,2022-01-21 09:36:00-06:00,445.595,445.55,-180.0,short: close 443.63 < lower 444.22,stop
2022-01-21,-1,8,2022-01-21 11:30:00-06:00,443.525,2022-01-21 14:52:00-06:00,439.245,445.79,342.4,short: close 443.58 < lower 443.91,flatten
2022-01-24,-1,4,2022-01-24 09:00:00-06:00,429.04499999999996,2022-01-24 14:15:00-06:00,433.51500000000004,433.47,-178.8,short: close 429.07 < lower 430.60,stop
2022-01-25,-1,3,2022-01-25 09:00:00-06:00,429.085,2022-01-25 12:32:00-06:00,434.105,434.06,-150.6,short: close 429.14 < lower 431.51,stop
2022-01-27,1,4,2022-01-27 09:00:00-06:00,440.345,2022-01-27 09:39:00-06:00,435.995,436.04,-174.0,long: close 440.28 > upper 440.17,stop
2022-01-27,-1,4,2022-01-27 12:30:00-06:00,430.28499999999997,2022-01-27 14:52:00-06:00,431.865,434.64,-63.2,short: close 430.32 < lower 431.51,flatten
2022-01-28,-1,7,2022-01-28 09:00:00-06:00,428.455,2022-01-28 09:16:00-06:00,431.185,431.14,-191.1,short: close 428.49 < lower 429.31,stop
2022-01-28,1,7,2022-01-28 10:30:00-06:00,435.045,2022-01-28 13:24:00-06:00,432.575,432.62,-172.9,long: close 435.00 > upper 434.40,stop
2022-01-31,1,9,2022-01-31 09:30:00-06:00,444.415,2022-01-31 14:52:00-06:00,449.47499999999997,442.3,455.4,long: close 444.37 > upper 443.68,flatten
2022-02-04,1,7,2022-02-04 12:30:00-06:00,449.805,2022-02-04 14:52:00-06:00,449.925,447.1,8.4,long: close 449.75 > upper 449.20,flatten
2022-02-08,1,9,2022-02-08 10:30:00-06:00,449.055,2022-02-08 14:52:00-06:00,450.405,447.12,121.5,long: close 448.98 > upper 448.91,flatten
2022-02-11,-1,7,2022-02-11 12:00:00-06:00,446.635,2022-02-11 14:52:00-06:00,441.83500000000004,449.28000000000003,336.0,short: close 446.69 < lower 446.76,flatten
2022-02-14,-1,10,2022-02-14 10:00:00-06:00,437.835,2022-02-14 10:25:00-06:00,439.625,439.58,-179.0,short: close 437.87 < lower 438.47,stop
2022-02-14,-1,6,2022-02-14 13:00:00-06:00,436.215,2022-02-14 14:24:00-06:00,439.32500000000005,439.28000000000003,-186.6,short: close 436.24 < lower 437.14,stop
2022-02-15,1,5,2022-02-15 10:00:00-06:00,445.555,2022-02-15 14:52:00-06:00,445.79499999999996,441.76,12.0,long: close 445.52 > upper 445.20,flatten
2022-02-17,-1,6,2022-02-17 09:00:00-06:00,440.72499999999997,2022-02-17 14:52:00-06:00,436.975,443.59000000000003,225.0,short: close 440.79 < lower 442.05,flatten
2022-02-18,1,16,2022-02-18 09:00:00-06:00,438.435,2022-02-18 09:11:00-06:00,437.255,437.3,-188.8,long: close 438.36 > upper 438.35,stop
2022-02-18,-1,11,2022-02-18 10:00:00-06:00,435.435,2022-02-18 14:00:00-06:00,437.165,437.12,-190.3,short: close 435.47 < lower 435.54,stop
2022-02-22,-1,6,2022-02-22 12:00:00-06:00,429.405,2022-02-22 14:02:00-06:00,432.45500000000004,432.41,-183.0,short: close 429.44 < lower 430.08,stop
2022-02-23,-1,6,2022-02-23 10:00:00-06:00,428.09499999999997,2022-02-23 14:52:00-06:00,421.575,430.97,391.2,short: close 428.14 < lower 428.29,flatten
2022-02-25,1,7,2022-02-25 09:30:00-06:00,431.90500000000003,2022-02-25 14:52:00-06:00,437.515,429.46000000000004,392.7,long: close 431.87 > upper 431.40,flatten
2022-03-01,-1,4,2022-03-01 11:00:00-06:00,429.71999999999997,2022-03-01 14:52:00-06:00,428.165,433.66,62.2,short: close 429.76 < lower 431.92,flatten
2022-03-02,1,5,2022-03-02 10:30:00-06:00,436.77500000000003,2022-03-02 14:52:00-06:00,439.245,432.88,123.5,long: close 436.73 > upper 435.11,flatten
2022-03-03,-1,4,2022-03-03 10:00:00-06:00,434.85499999999996,2022-03-03 11:34:00-06:00,438.845,438.8,-159.6,short: close 434.91 < lower 435.21,stop
2022-03-04,-1,4,2022-03-04 09:30:00-06:00,429.765,2022-03-04 14:52:00-06:00,430.985,433.7,-48.8,short: close 429.80 < lower 429.81,flatten
2022-03-07,-1,10,2022-03-07 09:00:00-06:00,427.755,2022-03-07 14:52:00-06:00,420.16,429.48,759.5,short: close 427.83 < lower 430.17,flatten
2022-03-08,-1,7,2022-03-08 09:30:00-06:00,416.315,2022-03-08 09:54:00-06:00,418.805,418.76,-174.3,short: close 416.37 < lower 417.14,stop
2022-03-08,1,5,2022-03-08 11:30:00-06:00,423.83500000000004,2022-03-08 12:54:00-06:00,420.28499999999997,420.33,-177.5,long: close 423.83 > upper 423.09,stop
2022-03-14,1,5,2022-03-14 10:00:00-05:00,424.375,2022-03-14 10:43:00-05:00,421.03499999999997,421.08,-167.0,long: close 424.31 > upper 423.78,stop
2022-03-15,1,3,2022-03-15 11:30:00-05:00,424.115,2022-03-15 14:52:00-05:00,426.435,419.02,69.6,long: close 424.08 > upper 423.53,flatten
2022-03-16,1,5,2022-03-16 09:00:00-05:00,431.975,2022-03-16 13:05:00-05:00,428.615,428.66,-168.0,long: close 431.93 > upper 431.34,stop
2022-03-17,1,4,2022-03-17 13:00:00-05:00,439.485,2022-03-17 14:52:00-05:00,440.025,434.82,21.6,long: close 439.44 > upper 439.28,flatten
2022-03-22,1,9,2022-03-22 09:00:00-05:00,447.255,2022-03-22 14:52:00-05:00,449.635,445.22,214.2,long: close 447.21 > upper 447.18,flatten
2022-04-04,1,16,2022-04-04 09:00:00-05:00,454.545,2022-04-04 14:52:00-05:00,456.635,453.44,334.4,long: close 454.52 > upper 454.11,flatten
2022-04-05,-1,7,2022-04-05 11:30:00-05:00,452.72499999999997,2022-04-05 14:52:00-05:00,450.64500000000004,455.42,145.6,short: close 452.77 < lower 453.30,flatten
2022-04-06,-1,6,2022-04-06 09:00:00-05:00,445.5351,2022-04-06 14:02:00-05:00,448.685,448.64,-188.99,short: close 445.59 < lower 445.90,stop
2022-04-08,-1,14,2022-04-08 09:00:00-05:00,446.03499999999997,2022-04-08 09:08:00-05:00,447.38500000000005,447.34000000000003,-189.0,short: close 446.10 < lower 447.06,stop
2022-04-08,1,13,2022-04-08 10:00:00-05:00,449.845,2022-04-08 13:25:00-05:00,448.455,448.5,-180.7,long: close 449.79 > upper 449.71,stop
