day,pnl,low,high,trades,halted
2021-05-24,0.0,0.0,0.0,0,
2021-05-25,0.0,0.0,0.0,0,
2021-05-26,0.0,0.0,0.0,0,
2021-05-27,0.0,0.0,0.0,0,
2021-05-28,0.0,0.0,0.0,0,
2021-06-01,-88.64,-148.72,20.08,1,
2021-06-02,0.0,0.0,0.0,0,
2021-06-03,-187.04,-187.04,27.28,1,
2021-06-04,146.56,0.0,160.08,1,
2021-06-07,0.0,0.0,0.0,0,
2021-06-08,0.0,0.0,0.0,0,
2021-06-09,0.0,0.0,0.0,0,
2021-06-10,-81.12,-190.8,55.22,2,
2021-06-11,0.0,0.0,0.0,0,
2021-06-14,0.0,0.0,0.0,0,
2021-06-15,123.52,-58.24,212.96,1,
2021-06-16,-123.04,-123.04,173.68,1,
2021-06-17,301.76,-15.09,328.08,1,
2021-06-18,-126.24,-183.12,2.48,1,
2021-06-21,-7.42,-32.7,52.1,1,
2021-06-22,322.72,-12.64,417.76,1,
2021-06-23,-150.08,-150.08,19.34,1,
2021-06-24,-98.24,-150.31,29.68,1,
2021-06-25,0.0,0.0,0.0,0,
2021-06-28,129.36,0.0,131.28,1,
2021-06-29,0.0,0.0,0.0,0,
2021-06-30,0.0,0.0,0.0,0,
2021-07-01,0.0,0.0,0.0,0,
2021-07-02,57.46,-25.42,59.38,1,
2021-07-06,0.0,0.0,0.0,0,
2021-07-07,0.0,0.0,0.0,0,
2021-07-08,0.0,0.0,0.0,0,
2021-07-09,149.12,-3.04,210.56,1,
2021-07-12,0.0,0.0,0.0,0,
2021-07-13,-151.68,-151.68,302.56,1,
2021-07-14,0.0,0.0,0.0,0,
2021-07-15,-293.76,-293.76,0.0,2,
2021-07-16,157.76,-84.72,159.68,1,
2021-07-19,-33.84,-172.72,57.68,1,
2021-07-20,188.96,-21.92,250.48,1,
2021-07-21,136.32,-103.84,187.36,1,
2021-07-22,141.04,-103.92,193.68,1,
2021-07-23,102.16,-1.52,107.28,1,
2021-07-26,0.0,0.0,0.0,0,
2021-07-27,461.12,-62.24,1032.16,1,
2021-07-28,-143.04,-143.04,22.08,1,
2021-07-29,-82.08,-124.64,104.16,1,
2021-07-30,0.0,0.0,0.0,0,
2021-08-02,0.0,0.0,0.0,0,
2021-08-03,-101.44,-101.44,97.28,1,
2021-08-04,0.0,0.0,0.0,0,
2021-08-05,0.0,0.0,0.0,0,
2021-08-06,0.0,0.0,0.0,0,
2021-08-09,0.0,0.0,0.0,0,
2021-08-10,11.76,-98.32,68.08,1,
2021-08-11,-88.64,-91.92,0.0,1,
2021-08-12,0.0,0.0,0.0,0,
2021-08-13,0.0,0.0,0.0,0,
2021-08-16,-115.04,-115.04,203.28,1,
2021-08-17,-15.14,-147.92,141.68,1,
2021-08-18,0.0,0.0,0.0,0,
2021-08-19,17.92,-102.31,153.68,1,
2021-08-20,93.76,-73.12,100.48,1,
2021-08-23,228.96,-19.12,254.48,1,
2021-08-24,0.0,0.0,0.0,0,
2021-08-25,0.0,0.0,0.0,0,
2021-08-26,0.0,0.0,0.0,0,
2021-08-27,75.36,-45.52,102.08,1,
2021-08-30,293.12,-24.18,330.56,1,
2021-08-31,-154.08,-154.08,0.0,1,
2021-09-01,-97.44,-112.72,31.28,1,
2021-09-02,0.0,0.0,0.0,0,
2021-09-03,0.0,0.0,0.0,0,
2021-09-07,0.0,0.0,0.0,0,
2021-09-08,-138.24,-138.24,40.48,1,
2021-09-09,0.0,0.0,0.0,0,
2021-09-10,0.0,0.0,0.0,0,
2021-09-13,0.0,0.0,0.0,0,
2021-09-14,0.0,0.0,0.0,0,
2021-09-15,0.0,0.0,0.0,0,
2021-09-16,0.0,0.0,0.0,0,
2021-09-17,186.56,0.0,242.08,1,
2021-09-20,0.0,0.0,0.0,0,
2021-09-21,0.0,0.0,0.0,0,
2021-09-22,107.36,-36.72,194.48,1,
2021-09-23,58.02,-11.86,130.34,1,
2021-09-24,0.0,0.0,0.0,0,
2021-09-27,0.0,0.0,0.0,0,
2021-09-28,0.0,0.0,0.0,0,
2021-09-29,-140.64,-140.64,37.68,1,
2021-09-30,0.0,0.0,0.0,0,
2021-10-01,-156.24,-156.24,17.28,1,
2021-10-04,370.56,0.0,440.08,1,
2021-10-05,192.96,0.0,329.68,1,
2021-10-06,0.0,0.0,0.0,0,
2021-10-07,0.0,0.0,0.0,0,
2021-10-08,0.0,0.0,0.0,0,
2021-10-11,0.0,0.0,0.0,0,
2021-10-12,0.0,0.0,0.0,0,
2021-10-13,0.0,0.0,0.0,0,
2021-10-14,0.0,0.0,0.0,0,
2021-10-15,0.0,0.0,0.0,0,
2021-10-18,0.0,0.0,0.0,0,
2021-10-19,0.0,0.0,0.0,0,
2021-10-20,0.0,0.0,0.0,0,
2021-10-21,0.0,0.0,0.0,0,
2021-10-22,0.0,0.0,0.0,0,
2021-10-25,0.0,0.0,0.0,0,
2021-10-26,0.0,0.0,0.0,0,
2021-10-27,-192.48,-192.48,9.04,2,
2021-10-28,0.0,0.0,0.0,0,
2021-10-29,0.0,0.0,0.0,0,
2021-11-01,0.0,0.0,0.0,0,
2021-11-02,-166.72,-255.6,0.96,2,
2021-11-03,0.0,0.0,0.0,0,
2021-11-04,148.16,-15.92,244.08,1,
2021-11-05,0.0,0.0,0.0,0,
2021-11-08,0.0,0.0,0.0,0,
2021-11-09,-20.48,-162.96,61.04,2,
2021-11-10,0.0,0.0,0.0,0,
2021-11-11,0.0,0.0,0.0,0,
2021-11-12,21.36,-50.32,56.08,1,
2021-11-15,-81.42,-131.1,67.3,1,
2021-11-16,23.36,-36.72,44.88,1,
2021-11-17,-148.79,-148.79,6.33,1,
2021-11-18,0.0,0.0,0.0,0,
2021-11-19,-97.44,-139.12,24.88,1,
2021-11-22,-155.04,-155.04,65.68,1,
2021-11-23,-130.24,-130.24,232.88,1,
2021-11-24,0.0,0.0,0.0,0,
2021-11-26,0.0,0.0,0.0,0,
2021-11-29,0.0,0.0,0.0,0,
2021-11-30,28.16,-157.52,137.68,1,
2021-12-01,0.0,0.0,0.0,0,
2021-12-02,-123.04,-123.04,60.88,1,
2021-12-03,450.56,0.0,590.48,1,
2021-12-06,0.0,0.0,0.0,0,
2021-12-07,0.0,0.0,0.0,0,
2021-12-08,0.0,0.0,0.0,0,
2021-12-09,0.0,0.0,0.0,0,
2021-12-10,0.0,0.0,0.0,0,
2021-12-13,182.56,-27.92,196.02,1,
2021-12-14,0.0,0.0,0.0,0,
2021-12-15,-140.64,-140.64,186.48,1,
2021-12-16,529.75,-44.72,720.88,1,
2021-12-17,0.0,0.0,0.0,0,
2021-12-20,0.0,0.0,0.0,0,
2021-12-21,0.0,0.0,0.0,0,
2021-12-22,0.0,0.0,0.0,0,
2021-12-23,158.16,-30.32,164.07,1,
2021-12-27,225.76,0.0,228.48,1,
2021-12-28,0.0,0.0,0.0,0,
2021-12-29,0.0,0.0,0.0,0,
2021-12-30,0.0,0.0,0.0,0,
2021-12-31,0.0,0.0,0.0,0,
2022-01-03,0.0,0.0,0.0,0,
2022-01-04,185.76,0.0,500.08,1,
2022-01-05,0.0,0.0,0.0,0,
2022-01-06,0.0,0.0,0.0,0,
2022-01-07,61.76,-32.72,284.88,1,
2022-01-10,0.0,0.0,0.0,0,
2022-01-11,0.0,0.0,0.0,0,
2022-01-12,0.0,0.0,0.0,0,
2022-01-13,0.0,0.0,0.0,0,
2022-01-14,-175.04,-175.04,0.0,1,
2022-01-18,0.0,0.0,0.0,0,
2022-01-19,-136.64,-136.64,0.0,1,
2022-01-20,0.0,0.0,0.0,0,
2022-01-21,-192.64,-192.64,215.93,1,
2022-01-24,0.0,0.0,0.0,0,
2022-01-25,0.0,0.0,0.0,0,
2022-01-26,0.0,0.0,0.0,0,
2022-01-27,0.0,0.0,0.0,0,
2022-01-28,0.0,0.0,0.0,0,
2022-01-31,0.0,0.0,0.0,0,
2022-02-01,0.0,0.0,0.0,0,
2022-02-02,0.0,0.0,0.0,0,
2022-02-03,0.0,0.0,0.0,0,
2022-02-04,0.0,0.0,0.0,0,
2022-02-07,0.0,0.0,0.0,0,
2022-02-08,0.0,0.0,0.0,0,
2022-02-09,0.0,0.0,0.0,0,
2022-02-10,0.0,0.0,0.0,0,
2022-02-11,580.16,-34.32,758.48,1,
2022-02-14,0.0,0.0,0.0,0,
2022-02-15,0.0,0.0,0.0,0,
2022-02-16,0.0,0.0,0.0,0,
2022-02-17,0.0,0.0,0.0,0,
2022-02-18,84.16,-172.0,265.24,1,
2022-02-22,0.0,0.0,0.0,0,
2022-02-23,0.0,0.0,0.0,0,
2022-02-24,0.0,0.0,0.0,0,
2022-02-25,-192.64,-192.64,53.68,1,
2022-02-28,0.0,0.0,0.0,0,
2022-03-01,0.0,0.0,0.0,0,
2022-03-02,0.0,0.0,0.0,0,
2022-03-03,0.0,0.0,0.0,0,
2022-03-04,0.0,0.0,0.0,0,
2022-03-07,624.96,-19.12,626.48,1,
2022-03-08,0.0,0.0,0.0,0,
2022-03-09,0.0,0.0,0.0,0,
2022-03-10,0.0,0.0,0.0,0,
2022-03-11,0.0,0.0,0.0,0,
2022-03-14,0.0,0.0,0.0,0,
2022-03-15,0.0,0.0,0.0,0,
2022-03-16,0.0,0.0,0.0,0,
2022-03-17,0.0,0.0,0.0,0,
2022-03-18,0.0,0.0,0.0,0,
2022-03-21,-176.64,-176.64,143.28,1,
2022-03-22,367.36,0.0,411.28,1,
2022-03-23,0.0,0.0,0.0,0,
2022-03-24,0.0,0.0,0.0,0,
2022-03-25,0.0,0.0,0.0,0,
2022-03-28,-319.68,-319.68,0.0,2,
2022-03-29,0.0,0.0,0.0,0,
2022-03-30,0.0,0.0,0.0,0,
2022-03-31,0.0,0.0,0.0,0,
2022-04-01,0.0,0.0,0.0,0,
2022-04-04,204.96,-71.12,209.68,1,
2022-04-05,0.0,0.0,0.0,0,
2022-04-06,0.0,0.0,0.0,0,
2022-04-07,0.0,0.0,0.0,0,
2022-04-08,0.0,0.0,0.0,0,
2022-04-11,0.0,0.0,0.0,0,
2022-04-12,0.0,0.0,0.0,0,
2022-04-13,316.16,-50.32,368.08,1,
2022-04-14,414.55,-41.59,415.28,1,
2022-04-18,0.0,0.0,0.0,0,
2022-04-19,431.36,-11.12,432.08,1,
2022-04-20,124.96,-117.52,230.47,1,
2022-04-21,0.0,0.0,0.0,0,
2022-04-22,436.16,-154.31,437.68,1,
2022-04-25,0.0,0.0,0.0,0,
2022-04-26,0.0,0.0,0.0,0,
2022-04-27,-171.04,-171.04,31.28,1,
2022-04-28,0.0,0.0,0.0,0,
2022-04-29,0.0,0.0,0.0,0,
2022-05-02,0.0,0.0,0.0,0,
2022-05-03,0.0,0.0,0.0,0,
2022-05-04,0.0,0.0,0.0,0,
2022-05-05,0.0,0.0,0.0,0,
2022-05-06,0.0,0.0,0.0,0,
2022-05-09,0.0,0.0,0.0,0,
2022-05-10,0.0,0.0,0.0,0,
2022-05-11,0.0,0.0,0.0,0,
2022-05-12,0.0,0.0,0.0,0,
2022-05-13,0.0,0.0,0.0,0,
2022-05-16,0.0,0.0,0.0,0,
2022-05-17,0.0,0.0,0.0,0,
2022-05-18,0.0,0.0,0.0,0,
2022-05-19,0.0,0.0,0.0,0,
2022-05-20,0.0,0.0,0.0,0,
2022-05-23,0.0,0.0,0.0,0,
2022-05-24,0.0,0.0,0.0,0,
2022-05-25,0.0,0.0,0.0,0,
2022-05-26,348.96,-21.51,426.48,1,
2022-05-27,0.0,0.0,0.0,0,
2022-05-31,-167.04,-167.04,131.28,1,
2022-06-01,0.0,0.0,0.0,0,
2022-06-02,0.0,0.0,0.0,0,
2022-06-03,0.0,0.0,0.0,0,
2022-06-06,0.0,0.0,0.0,0,
2022-06-07,0.0,0.0,0.0,0,
2022-06-08,0.0,0.0,0.0,0,
2022-06-09,0.0,0.0,0.0,0,
2022-06-10,0.0,0.0,0.0,0,
2022-06-13,0.0,0.0,0.0,0,
2022-06-14,0.0,0.0,0.0,0,
2022-06-15,0.0,0.0,0.0,0,
2022-06-16,0.0,0.0,0.0,0,
2022-06-17,-123.84,-123.84,0.0,1,
2022-06-21,0.0,0.0,0.0,0,
2022-06-22,0.0,0.0,0.0,0,
2022-06-23,0.0,0.0,0.0,0,
2022-06-24,0.0,0.0,0.0,0,
2022-06-27,108.96,-157.8,109.68,1,
2022-06-28,212.92,-85.56,216.84,1,
2022-06-29,0.0,0.0,0.0,0,
2022-06-30,0.0,0.0,0.0,0,
2022-07-01,0.0,0.0,0.0,0,
2022-07-05,0.0,0.0,0.0,0,
2022-07-06,0.0,0.0,0.0,0,
2022-07-07,200.16,-74.32,254.48,1,
2022-07-08,0.0,0.0,0.0,0,
2022-07-11,0.0,0.0,0.0,0,
2022-07-12,0.0,0.0,0.0,0,
2022-07-13,0.0,0.0,0.0,0,
2022-07-14,0.0,0.0,0.0,0,
2022-07-15,0.0,0.0,0.0,0,
2022-07-18,0.0,0.0,0.0,0,
2022-07-19,0.0,0.0,0.0,0,
2022-07-20,182.96,-55.12,237.68,1,
2022-07-21,0.0,0.0,0.0,0,
2022-07-22,0.0,0.0,0.0,0,
2022-07-25,-147.04,-147.04,39.28,1,
2022-07-26,0.0,0.0,0.0,0,
2022-07-27,0.0,0.0,0.0,0,
2022-07-28,-116.64,-116.64,69.68,1,
2022-07-29,0.0,0.0,0.0,0,
2022-08-01,0.0,0.0,0.0,0,
2022-08-02,0.0,0.0,0.0,0,
2022-08-03,333.76,-86.32,369.67,1,
2022-08-04,0.0,0.0,0.0,0,
2022-08-05,0.0,0.0,0.0,0,
2022-08-08,-146.24,-146.24,40.88,1,
2022-08-09,0.0,0.0,0.0,0,
2022-08-10,0.0,0.0,0.0,0,
2022-08-11,0.0,0.0,0.0,0,
2022-08-12,0.0,0.0,0.0,0,
2022-08-15,0.0,0.0,0.0,0,
2022-08-16,-189.44,-189.44,3.28,1,
2022-08-17,0.0,0.0,0.0,0,
2022-08-18,0.0,0.0,0.0,0,
2022-08-19,0.0,0.0,0.0,0,
2022-08-22,0.0,0.0,0.0,0,
2022-08-23,0.0,0.0,0.0,0,
2022-08-24,-126.24,-126.24,36.88,1,
2022-08-25,88.16,-148.72,109.68,1,
2022-08-26,656.16,0.0,680.88,1,
2022-08-29,0.0,0.0,0.0,0,
2022-08-30,155.36,-13.51,298.48,1,
2022-08-31,0.0,0.0,0.0,0,
2022-09-01,0.0,0.0,0.0,0,
2022-09-02,0.0,0.0,0.0,0,
2022-09-06,-193.28,-193.28,433.76,1,
2022-09-07,257.77,-78.31,305.92,1,
2022-09-08,0.0,0.0,0.0,0,
2022-09-09,159.36,-9.12,207.28,1,
2022-09-12,-157.44,-157.44,29.68,1,
2022-09-13,0.0,0.0,0.0,0,
2022-09-14,0.0,0.0,0.0,0,
2022-09-15,0.0,0.0,0.0,0,
2022-09-16,0.0,0.0,0.0,0,
2022-09-19,0.0,0.0,0.0,0,
2022-09-20,0.0,0.0,0.0,0,
2022-09-21,0.0,0.0,0.0,0,
2022-09-22,-195.84,-195.84,75.28,1,
2022-09-23,0.0,0.0,0.0,0,
2022-09-26,-135.04,-135.04,82.48,1,
2022-09-27,0.0,0.0,0.0,0,
2022-09-28,360.16,-40.72,381.68,1,
2022-09-29,0.0,0.0,0.0,0,
2022-09-30,-190.24,-190.24,7.28,1,
2022-10-03,0.0,0.0,0.0,0,
2022-10-04,0.0,0.0,0.0,0,
2022-10-05,0.0,0.0,0.0,0,
2022-10-06,0.0,0.0,0.0,0,
2022-10-07,0.0,0.0,0.0,0,
2022-10-10,16.96,-91.92,265.55,1,
