day,pnl,low,high,trades,halted
2016-08-17,-348.0,-348.0,0.0,2,
2016-08-18,-49.0,-78.75,0.0,1,
2016-08-19,-184.45,-184.45,0.0,1,
2016-08-22,0.0,0.0,0.0,0,
2016-08-23,0.0,0.0,0.0,0,
2016-08-24,378.4,-17.6,473.0,1,
2016-08-25,0.0,0.0,0.0,0,
2016-08-26,-366.9,-366.9,0.0,2,
2016-08-29,91.65,-38.54,256.15,1,
2016-08-30,-99.4,-117.85,107.69,2,
2016-08-31,-201.7,-201.7,83.3,2,
2016-09-01,-175.95,-175.95,208.8,1,
2016-09-02,-60.0,-106.8,13.2,1,
2016-09-06,0.0,0.0,0.0,0,
2016-09-07,0.0,0.0,0.0,0,
2016-09-08,-55.1,-77.9,45.6,1,
2016-09-09,468.0,-27.9,495.9,1,
2016-09-12,430.0,-105.0,525.0,1,
2016-09-13,69.7,-26.35,257.55,1,
2016-09-14,-252.3,-283.55,57.4,2,
2016-09-15,-189.6,-189.6,424.8,1,
2016-09-16,0.0,0.0,0.0,0,
2016-09-19,-70.8,-70.8,6.48,1,
2016-09-20,0.0,0.0,0.0,0,
2016-09-21,0.0,0.0,0.0,0,
2016-09-22,0.0,0.0,0.0,0,
2016-09-23,0.0,0.0,0.0,0,
2016-09-26,-92.1,-114.45,2.1,2,
2016-09-27,-83.6,-200.0,127.51,2,
2016-09-28,0.0,0.0,0.0,0,
2016-09-29,-84.32,-84.32,151.98,1,
2016-09-30,-22.2,-45.75,12.0,2,
2016-10-03,-40.6,-113.4,0.0,1,
2016-10-04,-44.1,-91.35,87.15,1,
2016-10-05,0.0,0.0,0.0,0,
2016-10-06,-168.8,-168.8,60.14,2,
2016-10-07,-23.4,-142.35,352.95,1,
2016-10-10,-39.9,-39.9,3.15,1,
2016-10-11,406.5,-34.5,658.5,1,
2016-10-12,0.0,0.0,0.0,0,
2016-10-13,-88.8,-92.8,35.2,1,
2016-10-14,0.0,0.0,0.0,0,
2016-10-17,-176.3,-176.3,10.75,1,
2016-10-18,0.0,0.0,0.0,0,
2016-10-19,-74.4,-88.35,0.0,1,
2016-10-20,-89.9,-109.76,13.05,1,
2016-10-21,0.0,0.0,0.0,0,
2016-10-24,0.0,0.0,0.0,0,
2016-10-25,-84.0,-91.0,0.0,1,
2016-10-26,0.0,0.0,0.0,0,
2016-10-27,-2.3,-46.0,17.25,1,
2016-10-28,-367.6,-367.6,14.4,2,
2016-10-31,0.0,0.0,0.0,0,
2016-11-01,181.28,-95.0,568.6,2,
2016-11-02,-43.2,-51.12,18.0,1,
2016-11-03,0.0,0.0,0.0,0,
2016-11-04,-360.0,-360.0,0.0,2,
2016-11-07,114.25,-8.0,121.5,1,
2016-11-08,125.0,-17.5,251.25,1,
2016-11-09,-15.35,-182.4,71.1,2,
2016-11-10,-39.6,-106.7,133.1,1,
2016-11-11,0.0,0.0,0.0,0,
2016-11-14,0.0,0.0,0.0,0,
2016-11-15,0.0,0.0,0.0,0,
2016-11-16,0.0,0.0,0.0,0,
2016-11-17,-181.2,-185.7,0.0,2,
2016-11-18,0.0,0.0,0.0,0,
2016-11-21,-131.42,-147.67,0.0,1,
2016-11-22,0.0,0.0,0.0,0,
2016-11-23,0.0,0.0,0.0,0,
2016-11-25,0.0,0.0,0.0,0,
2016-11-28,0.0,0.0,0.0,0,
2016-11-29,-31.68,-31.68,0.0,1,
2016-11-30,0.0,0.0,0.0,0,
2016-12-01,36.4,-24.78,116.2,1,
2016-12-02,-266.85,-266.85,18.79,2,
2016-12-05,-50.27,-53.07,48.75,1,
2016-12-06,-180.6,-180.6,0.0,1,
2016-12-07,592.0,-36.8,712.0,1,
2016-12-08,-185.5,-185.5,131.25,1,
2016-12-09,-58.5,-128.25,96.75,1,
2016-12-12,-239.0,-268.75,35.75,2,
2016-12-13,-35.6,-161.0,94.0,2,
2016-12-14,-189.2,-189.2,0.0,1,
2016-12-15,-216.9,-216.9,249.9,2,
2016-12-16,-179.2,-179.2,46.25,2,
2016-12-19,-126.0,-138.25,36.75,1,
2016-12-20,0.0,0.0,0.0,0,
2016-12-21,0.0,0.0,0.0,0,
2016-12-22,-56.88,-59.5,39.1,1,
2016-12-23,0.0,0.0,0.0,0,
2016-12-27,-129.6,-129.6,19.8,1,
2016-12-28,357.0,-75.25,414.75,1,
2016-12-29,0.0,0.0,0.0,0,
2016-12-30,132.75,-130.5,171.9,2,
2017-01-03,-150.4,-150.4,10.4,1,
2017-01-04,-13.42,-113.52,58.08,2,
2017-01-05,-84.0,-84.0,15.4,1,
2017-01-06,12.91,-38.64,110.6,1,
2017-01-09,0.0,0.0,0.0,0,
2017-01-10,-180.0,-180.0,146.04,1,
2017-01-11,-245.25,-281.25,0.0,2,
2017-01-12,-11.2,-23.8,271.6,1,
2017-01-13,-70.75,-121.57,20.35,2,
2017-01-17,0.0,0.0,0.0,0,
2017-01-18,0.0,0.0,0.0,0,
2017-01-19,22.4,-29.18,158.2,1,
2017-01-20,-76.95,-79.65,0.0,1,
2017-01-23,-97.85,-107.2,186.69,2,
2017-01-24,130.5,-26.68,240.7,1,
2017-01-25,-11.2,-72.4,27.2,2,
2017-01-26,0.0,0.0,0.0,0,
2017-01-27,-37.8,-72.9,105.3,1,
2017-01-30,-113.4,-113.4,217.35,1,
2017-01-31,-66.0,-66.0,0.0,1,
2017-02-01,0.0,0.0,0.0,0,
2017-02-02,0.0,0.0,0.0,0,
2017-02-03,-35.88,-43.71,0.0,2,
2017-02-06,0.0,0.0,0.0,0,
2017-02-07,0.0,0.0,0.0,0,
2017-02-08,0.0,0.0,0.0,0,
2017-02-09,159.1,-35.11,266.66,1,
2017-02-10,-59.4,-59.4,0.0,1,
2017-02-13,34.88,-5.12,94.73,2,
2017-02-14,49.41,-35.64,65.61,1,
2017-02-15,59.8,-134.57,152.6,2,
2017-02-16,-35.0,-35.0,105.0,1,
2017-02-17,0.0,0.0,0.0,0,
2017-02-21,-107.7,-126.6,185.25,2,
2017-02-22,0.0,0.0,0.0,0,
2017-02-23,-78.2,-102.35,0.0,1,
2017-02-24,0.0,0.0,0.0,0,
2017-02-27,0.0,0.0,0.0,0,
2017-02-28,0.0,0.0,0.0,0,
2017-03-01,185.6,-0.8,230.4,1,
2017-03-02,-77.4,-77.4,63.45,2,
2017-03-03,0.0,0.0,0.0,0,
2017-03-06,0.0,0.0,0.0,0,
2017-03-07,0.0,0.0,0.0,0,
2017-03-08,0.0,0.0,0.0,0,
2017-03-09,0.0,0.0,0.0,0,
2017-03-10,0.0,0.0,0.0,0,
2017-03-13,0.0,0.0,0.0,0,
2017-03-14,-116.4,-116.4,207.2,2,
2017-03-15,26.6,-121.9,113.5,2,
2017-03-16,-250.75,-270.55,22.1,2,
2017-03-17,-43.4,-43.4,43.4,2,
2017-03-20,-144.0,-144.0,0.0,1,
2017-03-21,591.17,-42.32,599.95,1,
2017-03-22,-324.4,-324.4,0.0,2,
2017-03-23,-173.6,-173.6,150.35,1,
2017-03-24,-112.76,-112.76,19.76,2,
2017-03-27,0.0,0.0,0.0,0,
2017-03-28,182.85,-26.45,279.45,1,
2017-03-29,0.0,0.0,0.0,0,
2017-03-30,-11.1,-24.01,164.65,1,
2017-03-31,0.0,0.0,0.0,0,
2017-04-03,-258.3,-267.3,161.2,2,
2017-04-04,0.0,0.0,0.0,0,
2017-04-05,-145.13,-165.13,126.15,2,
2017-04-06,-237.4,-237.4,0.0,2,
2017-04-07,-176.4,-176.4,0.0,1,
2017-04-10,-88.2,-88.2,100.8,1,
2017-04-11,-33.6,-76.8,328.0,1,
2017-04-12,-32.78,-61.13,26.1,1,
2017-04-13,0.0,0.0,0.0,0,
2017-04-17,-56.1,-56.1,27.3,2,
2017-04-18,0.0,0.0,0.0,0,
2017-04-19,-81.0,-87.75,0.0,1,
2017-04-20,144.9,-3.36,183.75,1,
2017-04-21,-58.9,-63.55,137.95,1,
2017-04-24,0.0,0.0,0.0,0,
2017-04-25,32.2,-19.55,118.45,1,
2017-04-26,-263.4,-263.4,153.55,2,
2017-04-27,0.0,0.0,0.0,0,
2017-04-28,-94.15,-117.95,0.0,2,
2017-05-01,0.0,0.0,0.0,0,
2017-05-02,0.0,0.0,0.0,0,
2017-05-03,-106.43,-106.43,0.0,1,
2017-05-04,-159.0,-159.0,0.0,1,
2017-05-05,0.0,0.0,0.0,0,
2017-05-08,-145.5,-145.5,39.9,2,
2017-05-09,0.0,0.0,0.0,0,
2017-05-10,0.0,0.0,0.0,0,
2017-05-11,-217.75,-265.6,120.12,2,
2017-05-12,0.0,0.0,0.0,0,
2017-05-15,62.7,-42.9,110.55,1,
2017-05-16,-184.5,-184.5,0.0,2,
2017-05-17,217.0,-29.4,235.9,1,
2017-05-18,-208.2,-275.85,63.0,2,
2017-05-19,56.0,-7.0,281.4,1,
2017-05-22,-94.99,-94.99,22.4,2,
2017-05-23,0.0,0.0,0.0,0,
2017-05-24,0.0,0.0,0.0,0,
2017-05-25,-98.58,-135.78,0.0,2,
2017-05-26,0.0,0.0,0.0,0,
2017-05-30,0.0,0.0,0.0,0,
2017-05-31,-212.9,-248.55,94.35,2,
2017-06-01,75.9,0.0,85.8,1,
2017-06-02,-55.5,-70.3,72.19,1,
2017-06-05,0.0,0.0,0.0,0,
2017-06-06,0.0,0.0,0.0,0,
2017-06-07,0.0,0.0,0.0,0,
2017-06-08,-180.0,-180.0,0.0,1,
2017-06-09,-158.85,-216.25,170.2,2,
2017-06-12,-312.3,-312.3,42.9,2,
2017-06-13,-50.7,-76.7,0.0,1,
2017-06-14,-89.7,-99.45,3.24,1,
2017-06-15,0.0,0.0,0.0,0,
2017-06-16,-93.0,-93.0,105.6,2,
2017-06-19,140.8,-12.1,159.5,1,
2017-06-20,-61.8,-94.05,55.2,2,
2017-06-21,0.0,0.0,0.0,0,
2017-06-22,-140.7,-142.55,0.0,2,
2017-06-23,-112.0,-112.0,54.0,2,
2017-06-26,-70.2,-97.5,0.0,1,
2017-06-27,124.2,-72.9,136.35,1,
2017-06-28,74.1,-15.2,101.65,1,
2017-06-29,502.0,-42.0,1149.6,1,
2017-06-30,0.0,0.0,0.0,0,
2017-07-03,0.0,0.0,0.0,0,
2017-07-05,0.0,0.0,0.0,0,
2017-07-06,-6.6,-93.15,74.75,2,
2017-07-07,31.9,-12.1,62.7,1,
2017-07-10,0.0,0.0,0.0,0,
2017-07-11,-179.2,-179.2,0.0,1,
2017-07-12,-90.28,-90.28,30.45,2,
2017-07-13,0.0,0.0,0.0,0,
2017-07-14,34.35,-79.95,127.5,2,
2017-07-17,0.0,0.0,0.0,0,
2017-07-18,0.0,0.0,0.0,0,
2017-07-19,-64.35,-82.2,27.0,2,
2017-07-20,0.0,0.0,0.0,0,
2017-07-21,0.0,0.0,0.0,0,
2017-07-24,-92.0,-92.0,36.8,1,
2017-07-25,0.0,0.0,0.0,0,
2017-07-26,0.0,0.0,0.0,0,
2017-07-27,-187.5,-187.5,126.5,1,
2017-07-28,-59.4,-90.75,24.75,1,
2017-07-31,0.0,0.0,0.0,0,
2017-08-01,0.0,0.0,0.0,0,
2017-08-02,-272.6,-272.6,119.76,2,
2017-08-03,-279.2,-279.2,18.1,2,
2017-08-04,0.0,0.0,0.0,0,
2017-08-07,0.0,0.0,0.0,0,
2017-08-08,-119.03,-119.03,180.25,1,
2017-08-09,0.0,0.0,0.0,0,
2017-08-10,485.0,0.0,518.75,1,
2017-08-11,-355.75,-355.75,115.05,2,
2017-08-14,66.6,-11.7,96.3,1,
2017-08-15,0.0,0.0,0.0,0,
2017-08-16,0.0,0.0,0.0,0,
2017-08-17,535.0,-143.75,548.75,1,
2017-08-18,-273.1,-276.85,0.0,2,
2017-08-21,-130.0,-132.5,207.5,1,
2017-08-22,323.4,-1.4,362.6,1,
2017-08-23,0.0,0.0,0.0,0,
2017-08-24,-196.4,-196.4,23.28,2,
2017-08-25,-104.5,-104.5,49.5,1,
2017-08-28,0.0,0.0,0.0,0,
2017-08-29,0.0,0.0,0.0,0,
2017-08-30,10.7,-55.02,88.8,2,
2017-08-31,0.0,0.0,0.0,0,
2017-09-01,0.0,0.0,0.0,0,
2017-09-05,-103.2,-144.6,78.6,2,
2017-09-06,0.0,0.0,0.0,0,
2017-09-07,0.0,0.0,0.0,0,
2017-09-08,0.0,0.0,0.0,0,
2017-09-11,65.6,-11.2,109.6,1,
2017-09-12,0.0,0.0,0.0,0,
2017-09-13,0.0,0.0,0.0,0,
2017-09-14,0.0,0.0,0.0,0,
2017-09-15,0.0,0.0,0.0,0,
2017-09-18,-177.6,-177.6,0.0,1,
2017-09-19,0.0,0.0,0.0,0,
2017-09-20,-184.8,-184.8,23.1,1,
2017-09-21,-277.15,-283.75,76.5,2,
2017-09-22,0.0,0.0,0.0,0,
2017-09-25,-123.0,-125.05,166.05,1,
2017-09-26,0.0,0.0,0.0,0,
2017-09-27,0.0,0.0,0.0,0,
2017-09-28,-100.0,-100.0,0.0,1,
2017-09-29,168.75,-52.5,190.8,1,
2017-10-02,-298.8,-298.8,98.4,2,
2017-10-03,0.0,0.0,0.0,0,
2017-10-04,-176.4,-176.4,47.96,1,
2017-10-05,182.0,-8.75,246.75,1,
2017-10-06,0.0,0.0,0.0,0,
2017-10-09,0.0,0.0,0.0,0,
2017-10-10,0.0,0.0,0.0,0,
2017-10-11,0.0,0.0,0.0,0,
2017-10-12,0.0,0.0,0.0,0,
2017-10-13,0.0,0.0,0.0,0,
2017-10-16,-178.5,-178.5,0.0,1,
2017-10-17,0.0,0.0,0.0,0,
2017-10-18,0.0,0.0,0.0,0,
2017-10-19,-107.3,-107.3,50.75,1,
2017-10-20,-60.0,-60.0,0.0,1,
2017-10-23,173.25,-15.75,208.25,1,
2017-10-24,0.0,0.0,0.0,0,
2017-10-25,266.2,-106.92,772.2,1,
2017-10-26,0.0,0.0,0.0,0,
2017-10-27,218.7,-20.25,284.85,1,
2017-10-30,-124.9,-136.6,0.0,2,
2017-10-31,0.0,0.0,0.0,0,
2017-11-01,-97.2,-97.2,0.0,1,
2017-11-02,-341.0,-341.0,0.0,2,
2017-11-03,-8.75,-17.5,68.25,1,
2017-11-06,-118.9,-118.9,0.0,1,
2017-11-07,-269.3,-278.55,10.4,2,
2017-11-08,0.0,0.0,0.0,0,
2017-11-09,-136.0,-136.0,29.58,1,
2017-11-10,0.0,0.0,0.0,0,
2017-11-13,0.0,0.0,0.0,0,
2017-11-14,-180.73,-180.73,23.87,1,
2017-11-15,-120.0,-147.6,0.0,1,
2017-11-16,100.82,-8.42,199.52,1,
2017-11-17,0.0,0.0,0.0,0,
2017-11-20,0.0,0.0,0.0,0,
2017-11-21,32.4,-20.25,113.4,1,
2017-11-22,0.0,0.0,0.0,0,
2017-11-24,0.0,0.0,0.0,0,
2017-11-27,0.0,0.0,0.0,0,
2017-11-28,474.0,-18.0,523.53,1,
2017-11-29,-282.76,-304.86,0.0,2,
2017-11-30,238.7,-71.5,408.1,1,
2017-12-01,-363.7,-363.7,212.75,2,
2017-12-04,0.0,0.0,0.0,0,
2017-12-05,-87.45,-87.45,89.1,1,
2017-12-06,-108.8,-108.8,4.8,1,
2017-12-07,-52.5,-173.12,230.2,2,
2017-12-08,0.0,0.0,0.0,0,
2017-12-11,-196.5,-196.5,36.06,2,
2017-12-12,-27.6,-47.15,0.0,1,
2017-12-13,-23.95,-112.75,31.25,1,
2017-12-14,5.0,-41.25,126.25,1,
2017-12-15,-168.6,-214.18,0.0,2,
2017-12-18,-49.5,-54.0,1.82,1,
2017-12-19,-69.55,-92.45,109.65,2,
2017-12-20,0.0,0.0,0.0,0,
2017-12-21,-47.6,-47.6,0.0,1,
2017-12-22,0.0,0.0,0.0,0,
2017-12-26,0.0,0.0,0.0,0,
2017-12-27,0.0,0.0,0.0,0,
2017-12-28,0.0,0.0,0.0,0,
2017-12-29,0.0,0.0,0.0,0,
2018-01-02,-69.83,-82.95,0.0,1,
2018-01-03,414.0,0.0,468.05,1,
2018-01-04,-114.1,-115.05,66.25,2,
2018-01-05,0.0,0.0,0.0,0,
2018-01-08,-33.6,-37.8,0.0,1,
2018-01-09,-103.15,-106.6,0.0,2,
2018-01-10,0.0,0.0,0.0,0,
2018-01-11,74.85,-99.95,84.05,2,
2018-01-12,347.8,-74.0,363.78,1,
2018-01-16,-174.5,-174.5,13.8,2,
2018-01-17,154.7,-5.95,223.55,1,
2018-01-18,-285.6,-285.6,1.8,2,
2018-01-19,0.0,0.0,0.0,0,
2018-01-22,339.9,-143.55,359.7,1,
2018-01-23,-181.9,-181.9,37.4,1,
2018-01-24,0.0,0.0,0.0,0,
2018-01-25,0.0,0.0,0.0,0,
2018-01-26,185.95,-55.45,211.45,2,
2018-01-29,-69.0,-146.05,67.85,1,
2018-01-30,-45.5,-74.65,87.75,2,
2018-01-31,0.0,0.0,0.0,0,
2018-02-01,-146.46,-146.46,22.26,1,
2018-02-02,519.02,-36.73,551.26,1,
2018-02-05,369.0,-109.8,515.25,2,
2018-02-06,-232.04,-307.29,106.05,2,
2018-02-07,8.0,-39.2,330.4,1,
2018-02-08,1164.6,-78.3,1174.5,1,
2018-02-09,-287.39,-287.39,54.31,2,
2018-02-12,-33.6,-52.85,19.25,1,
2018-02-13,0.0,0.0,0.0,0,
2018-02-14,75.7,-53.8,78.85,2,
2018-02-15,0.0,0.0,0.0,0,
2018-02-16,0.0,0.0,0.0,0,
2018-02-20,0.0,0.0,0.0,0,
2018-02-21,-69.6,-99.6,10.18,1,
2018-02-22,0.0,0.0,0.0,0,
2018-02-23,0.0,0.0,0.0,0,
2018-02-26,0.0,0.0,0.0,0,
2018-02-27,0.0,0.0,0.0,0,
2018-02-28,-43.2,-101.6,0.0,1,
2018-03-01,-105.9,-199.95,87.15,2,
2018-03-02,0.0,0.0,0.0,0,
2018-03-05,155.5,-12.2,202.9,1,
2018-03-06,0.0,0.0,0.0,0,
2018-03-07,0.0,0.0,0.0,0,
2018-03-08,0.0,0.0,0.0,0,
2018-03-09,243.75,-13.65,263.25,1,
2018-03-12,0.0,0.0,0.0,0,
2018-03-13,0.0,0.0,0.0,0,
2018-03-14,-127.01,-146.51,36.5,2,
2018-03-15,0.0,0.0,0.0,0,
2018-03-16,0.0,0.0,0.0,0,
2018-03-19,511.0,-12.24,783.0,1,
2018-03-20,0.0,0.0,0.0,0,
2018-03-21,0.0,0.0,0.0,0,
2018-03-22,64.8,-97.5,106.5,2,
2018-03-23,-309.6,-319.8,0.0,2,
2018-03-26,-19.3,-110.55,15.6,2,
2018-03-27,0.0,0.0,0.0,0,
2018-03-28,-361.3,-361.3,218.5,2,
2018-03-29,211.9,-83.85,302.9,1,
2018-04-02,926.1,0.0,1450.05,1,
2018-04-03,0.0,0.0,0.0,0,
2018-04-04,0.0,0.0,0.0,0,
2018-04-05,0.0,0.0,0.0,0,
2018-04-06,-136.5,-136.5,44.45,2,
2018-04-09,233.8,-74.9,373.11,1,
2018-04-10,0.0,0.0,0.0,0,
2018-04-11,0.0,0.0,0.0,0,
2018-04-12,-96.2,-96.2,9.75,1,
2018-04-13,0.0,0.0,0.0,0,
2018-04-16,0.0,0.0,0.0,0,
2018-04-17,0.0,0.0,0.0,0,
2018-04-18,0.0,0.0,0.0,0,
2018-04-19,-27.0,-42.5,30.5,1,
2018-04-20,83.2,-6.45,199.2,1,
2018-04-23,0.0,0.0,0.0,0,
2018-04-24,166.5,-0.45,317.25,1,
2018-04-25,-367.2,-367.2,7.0,2,
2018-04-26,-81.7,-92.34,0.0,2,
2018-04-27,0.0,0.0,0.0,0,
2018-04-30,0.0,0.0,0.0,0,
2018-05-01,-226.15,-226.15,78.3,2,
2018-05-02,-179.2,-179.2,0.0,1,
2018-05-03,-187.2,-187.2,233.1,1,
2018-05-04,336.6,-9.35,502.35,1,
2018-05-07,-83.0,-110.84,0.0,1,
2018-05-08,0.0,0.0,0.0,0,
2018-05-09,18.15,-7.7,80.85,1,
2018-05-10,31.2,-14.95,117.65,1,
2018-05-11,-133.56,-133.56,64.5,2,
2018-05-14,0.0,0.0,0.0,0,
2018-05-15,-250.9,-254.86,0.0,2,
2018-05-16,-232.0,-240.8,0.0,2,
2018-05-17,-57.6,-71.08,0.0,1,
2018-05-18,0.0,0.0,0.0,0,
2018-05-21,0.0,0.0,0.0,0,
2018-05-22,0.0,0.0,0.0,0,
2018-05-23,0.0,0.0,0.0,0,
2018-05-24,-128.75,-128.75,255.0,1,
2018-05-25,0.0,0.0,0.0,0,
2018-05-29,-50.7,-66.95,137.8,1,
2018-05-30,88.9,-35.7,181.13,1,
2018-05-31,-210.9,-210.9,11.0,2,
2018-06-01,65.1,-73.5,125.3,1,
2018-06-04,-129.13,-129.13,0.0,1,
