day,side,qty,entry_ts,entry_px,exit_ts,exit_px,stop_px,pnl,reason_in,reason_out
2016-01-07,-1,1,2016-01-07 13:00:00-06:00,194.435,2016-01-07 14:52:00-06:00,194.64499999999998,196.52,-10.5,short: close 194.48 < lower 194.97,flatten
2016-01-08,-1,2,2016-01-08 13:30:00-06:00,193.275,2016-01-08 14:52:00-06:00,192.075,194.54,120.0,short: close 193.32 < lower 193.33,flatten
2016-01-11,-1,2,2016-01-11 12:30:00-06:00,190.51500000000001,2016-01-11 13:30:00-06:00,191.295,191.84,-78.0,short: close 190.56 < lower 191.14,exit short: close 191.24 > lower 190.99
2016-01-13,-1,2,2016-01-13 11:00:00-06:00,192.44500000000002,2016-01-13 11:30:00-06:00,192.655,193.82,-21.0,short: close 192.50 < lower 192.67,exit short: close 192.62 > lower 192.55
2016-01-13,-1,2,2016-01-13 12:00:00-06:00,191.685,2016-01-13 14:52:00-06:00,188.74499999999998,193.16,294.0,short: close 191.74 < lower 192.57,flatten
2016-01-14,-1,4,2016-01-14 09:00:00-06:00,187.895,2016-01-14 09:13:00-06:00,188.80499999999998,188.76,-182.0,short: close 187.94 < lower 188.34,stop
2016-01-14,1,2,2016-01-14 10:00:00-06:00,190.885,2016-01-14 10:30:00-06:00,190.395,189.54,-49.0,long: close 190.84 > upper 190.55,exit long: close 190.45 < upper 190.80
2016-01-20,-1,1,2016-01-20 09:00:00-06:00,184.095,2016-01-20 13:00:00-06:00,184.155,186.24,-3.0,short: close 184.15 < lower 184.38,exit short: close 184.11 > lower 183.52
2016-01-21,-1,4,2016-01-21 09:00:00-06:00,185.06,2016-01-21 09:01:00-06:00,185.98499999999999,185.94,-185.0,short: close 185.11 < lower 185.12,stop
2016-01-21,1,3,2016-01-21 09:30:00-06:00,187.11499999999998,2016-01-21 10:00:00-06:00,186.845,186.1,-40.5,long: close 187.07 > upper 187.01,exit long: close 186.88 < upper 187.36
2016-01-26,1,3,2016-01-26 09:30:00-06:00,189.475,2016-01-26 10:00:00-06:00,189.38500000000002,188.34,-13.5,long: close 189.43 > upper 189.18,exit long: close 189.44 < upper 189.44
2016-01-26,1,2,2016-01-26 10:30:00-06:00,189.71499999999997,2016-01-26 11:00:00-06:00,189.495,188.27,-22.0,long: close 189.68 > upper 189.48,exit long: close 189.53 < upper 189.57
2016-01-27,-1,3,2016-01-27 09:30:00-06:00,188.625,2016-01-27 10:00:00-06:00,189.265,189.70000000000002,-96.0,short: close 188.66 < lower 188.81,exit short: close 189.22 > lower 188.49
2016-01-29,1,3,2016-01-29 09:00:00-06:00,191.195,2016-01-29 10:00:00-06:00,191.0,190.17000000000002,-29.25,long: close 191.15 > upper 190.60,exit long: close 191.05 < upper 191.05
2016-01-29,1,2,2016-01-29 10:30:00-06:00,191.255,2016-01-29 14:52:00-06:00,193.555,189.78,230.0,long: close 191.21 > upper 191.05,flatten
2016-02-02,-1,2,2016-02-02 09:00:00-06:00,191.155,2016-02-02 10:00:00-06:00,191.045,192.62,11.0,short: close 191.19 < lower 191.36,exit short: close 191.00 > lower 190.96
2016-02-02,-1,1,2016-02-02 13:00:00-06:00,190.04000000000002,2016-02-02 14:52:00-06:00,190.36499999999998,192.5,-16.25,short: close 190.09 < lower 190.37,flatten
2016-02-03,-1,2,2016-02-03 09:30:00-06:00,187.79500000000002,2016-02-03 10:29:00-06:00,189.345,189.3,-155.0,short: close 187.83 < lower 189.28,stop
2016-02-03,-1,2,2016-02-03 10:30:00-06:00,189.10500000000002,2016-02-03 11:00:00-06:00,189.325,190.64000000000001,-22.0,short: close 189.15 < lower 189.23,exit short: close 189.26 > lower 188.77
2016-02-04,1,2,2016-02-04 10:00:00-06:00,192.725,2016-02-04 10:17:00-06:00,191.31500000000003,191.36,-141.0,long: close 192.69 > upper 192.32,stop
2016-02-05,-1,4,2016-02-05 09:00:00-06:00,190.04500000000002,2016-02-05 14:52:00-06:00,187.55499999999998,190.94,498.0,short: close 190.08 < lower 190.37,flatten
2016-02-08,-1,2,2016-02-08 09:00:00-06:00,184.525,2016-02-08 11:30:00-06:00,184.58489999999998,186.22,-5.99,short: close 184.58 < lower 185.16,exit short: close 184.53 > lower 184.28
2016-02-08,-1,1,2016-02-08 12:00:00-06:00,184.28500000000003,2016-02-08 14:30:00-06:00,184.3851,186.70000000000002,-5.0,short: close 184.32 < lower 184.45,exit short: close 184.34 > lower 184.21
2016-02-17,1,2,2016-02-17 10:00:00-06:00,192.58499999999998,2016-02-17 13:00:00-06:00,192.54500000000002,190.83,-4.0,long: close 192.55 > upper 192.22,exit long: close 192.59 < upper 192.59
2016-02-17,1,1,2016-02-17 13:30:00-06:00,193.105,2016-02-17 14:52:00-06:00,192.81500000000003,191.1,-14.5,long: close 193.06 > upper 192.47,flatten
2016-02-23,-1,2,2016-02-23 10:00:00-06:00,192.875,2016-02-23 12:00:00-06:00,193.095,194.3,-22.0,short: close 192.92 < lower 192.97,exit short: close 193.06 > lower 192.89
2016-02-24,-1,2,2016-02-24 09:00:00-06:00,189.75500000000002,2016-02-24 09:30:00-06:00,189.70499999999998,191.38,5.0,short: close 189.79 < lower 189.88,exit short: close 189.66 > lower 189.52
2016-02-29,1,5,2016-02-29 11:00:00-06:00,195.975,2016-02-29 11:30:00-06:00,195.69500000000002,195.28,-70.0,long: close 195.93 > upper 195.80,exit long: close 195.74 < upper 195.85
2016-03-01,1,2,2016-03-01 09:30:00-06:00,195.945,2016-03-01 14:52:00-06:00,197.66500000000002,194.52,172.0,long: close 195.90 > upper 195.67,flatten
2016-03-04,-1,5,2016-03-04 09:00:00-06:00,199.245,2016-03-04 09:15:00-06:00,199.785,199.74,-135.0,short: close 199.29 < lower 199.39,stop
2016-03-04,1,4,2016-03-04 11:00:00-06:00,200.785,2016-03-04 11:30:00-06:00,200.51500000000001,199.98000000000002,-54.0,long: close 200.74 > upper 200.68,exit long: close 200.56 < upper 200.74
2016-03-08,-1,3,2016-03-08 09:30:00-06:00,198.615,2016-03-08 10:30:00-06:00,199.08499999999998,199.78,-70.5,short: close 198.66 < lower 198.80,exit short: close 199.03 > lower 198.49
2016-03-10,1,5,2016-03-10 09:00:00-06:00,200.845,2016-03-10 09:12:00-06:00,200.215,200.26,-157.5,long: close 200.79 > upper 200.28,stop
2016-03-10,-1,3,2016-03-10 10:30:00-06:00,198.435,2016-03-10 14:00:00-06:00,199.003,199.4,-85.2,short: close 198.48 < lower 198.74,exit short: close 198.95 > lower 198.54
2016-03-11,1,2,2016-03-11 10:30:00-06:00,202.255,2016-03-11 12:30:00-06:00,202.025,200.66,-23.0,long: close 202.22 > upper 202.00,exit long: close 202.07 < upper 202.09
2016-03-11,1,2,2016-03-11 13:00:00-06:00,202.27499999999998,2016-03-11 14:00:00-06:00,202.06500000000003,200.48000000000002,-21.0,long: close 202.23 > upper 202.20,exit long: close 202.11 < upper 202.20
2016-03-16,1,3,2016-03-16 13:30:00-05:00,203.195,2016-03-16 14:00:00-05:00,202.78500000000003,202.18,-61.5,long: close 203.16 > upper 202.89,exit long: close 202.83 < upper 202.97
2016-03-17,1,4,2016-03-17 11:30:00-05:00,204.46499999999997,2016-03-17 14:52:00-05:00,204.82000000000002,203.63,71.0,long: close 204.43 > upper 204.15,flatten
2016-03-29,1,4,2016-03-29 11:30:00-05:00,204.095,2016-03-29 14:52:00-05:00,205.00500000000002,203.26,182.0,long: close 204.06 > upper 203.84,flatten
2016-04-01,1,3,2016-04-01 12:30:00-05:00,206.255,2016-04-01 13:30:00-05:00,206.26500000000001,205.06,1.5,long: close 206.21 > upper 206.13,exit long: close 206.31 < upper 206.35
2016-04-04,-1,5,2016-04-04 10:00:00-05:00,206.26500000000001,2016-04-04 10:30:00-05:00,206.42999999999998,206.74,-41.25,short: close 206.31 < lower 206.38,exit short: close 206.39 > lower 206.33
2016-04-06,1,5,2016-04-06 10:00:00-05:00,205.225,2016-04-06 14:52:00-05:00,206.23000000000002,204.68,251.25,long: close 205.17 > upper 204.78,flatten
